678	37203	14.00	1.4	3	11.3
679	37204	0.41	0.8	1.5	7.7
680	37205	0.00	0.3	0.1	6.7
681	37206	0.07	0.8	1.4	12.4
682	37207	3.58	0.3	7.2	11.3
683	37208	5.44	0.8	3.9	9.6
684	37209	0.00	0.4	2.2	8
685	37210	0.14	0.2	-1.5	4.5
686	37211	0.00	0.3	-0.2	8.5
687	37212	0.00	0.5	5.9	8.7
688	37213	0.00	0.5	3.5	8
689	37214	0.00	0.4	3.9	8.5
690	37215	0.00	0.4	4.3	9.8
691	37216	6.27	1.1	6.3	9.9
692	37217	6.35	1.0	3.7	11
693	37218	2.30	0.3	3.7	6.5
694	37219	1.16	0.4	4	9.9
695	37220	10.84	0.3	9.6	12.1
696	37221	0.27	0.4	3	9.7
697	37222	0.86	0.3	2	7.5
698	37223	0.53	0.4	4.8	8.9
699	37224	10.04	0.4	5.9	10.7
700	37225	4.89	0.3	10.7	13.2
701	37226	0.14	0.6	8.5	13.7
702	37227	4.17	0.2	5.4	8.9
703	37228	3.22	0.2	7.2	9.8
704	37229	2.22	0.7	6.8	11.5
705	37230	2.43	0.9	5.8	12.7
706	37231	0.00	0.6	4.3	10.8
707	37232	0.20	0.0	0.6	7.9
708	37233	0.00	0.1	0.7	3.3
709	37234	0.00	0.0	-1.9	3
710	37235	0.00	0.0	-2	4.5
711	37236	0.48	0.2	-1	5.6
712	37237	0.00	0.3	3.4	6
713	37238	0.00	0.5	-0.8	3.9
714	37239	0.00	0.6	-4.9	-0.2
715	37240	0.00	0.3	-4.8	1.8
716	37241	0.00	0.4	-1.7	2.6
717	37242	0.86	0.1	-2.8	1.7
718	37243	0.75	0.2	0.6	3.4
719	37244	1.29	0.3	3	6
720	37245	0.10	0.2	-0.1	6.3
721	37246	10.91	0.5	1.2	5.7
722	37247	2.22	0.4	0.9	4.4
723	37248	0.00	0.0	-4	0.4
724	37249	3.99	0.5	-3.4	7.9
725	37250	4.64	0.5	3.9	8.2
726	37251	0.07	0.6	-0.3	3.7
727	37252	2.05	0.3	-0.9	7.1
728	37253	3.00	1.5	3.9	9.7
729	37254	1.07	0.4	0.4	3.6
730	37255	2.71	0.3	-0.5	2.8
731	37256	0.10	0.1	-3.7	-0.5
732	37257	0.00	0.1	-3.2	-1.6
733	37258	0.00	0.0	-6.4	0.3
734	37259	0.00	0.3	-3.5	1.7
735	37260	0.00	0.4	-5.5	2.7
736	37261	0.00	0.2	-2.3	3.4
737	37262	0.20	0.2	-0.9	1.9
738	37263	0.20	0.2	1.4	3.5
739	37264	0.00	0.2	-0.1	4.1
740	37265	0.00	0.0	-1.4	5.1
741	37266	0.71	0.3	-0.4	3.5
742	37267	0.13	0.3	1.4	5.3
743	37268	0.00	0.2	0.1	2.9
744	37269	0.22	0.2	0.1	5.5
745	37270	0.00	0.3	3.3	5.4
746	37271	7.22	0.2	2.9	5.7
747	37272	0.69	0.1	2.3	6.3
748	37273	2.67	0.3	4.4	6.3
749	37274	2.88	0.4	3.1	5.9
750	37275	0.61	0.7	5.9	10.1
751	37276	4.26	0.3	5.2	11
752	37277	0.36	0.6	7.6	11.9
753	37278	3.40	0.9	7.2	9.3
754	37279	7.82	0.8	6.2	10.1
755	37280	4.12	0.9	5.9	10.9
756	37281	2.26	1.0	1.6	9.5
757	37282	28.21	1.0	9.6	11.3
758	37283	4.00	0.5	10.3	13
759	37284	9.52	1.6	9.7	12.9
760	37285	0.50	0.7	6.2	11.2
761	37286	1.85	0.7	8	12.6
762	37287	0.40	1.2	7.5	11.1
763	37288	0.06	1.2	7.9	12.9
764	37289	0.00	1.9	9.8	14.7
765	37290	0.60	2.3	7.6	14.3
766	37291	8.21	1.4	6.5	10.7
767	37292	7.25	1.0	8.3	12.5
768	37293	0.46	1.0	5.6	8.7
769	37294	4.09	0.8	5.9	7.6
770	37295	4.53	0.6	6.4	12.3
771	37296	2.32	1.1	8.1	12.9
772	37297	3.36	1.4	7.6	10.6
773	37298	5.11	1.1	9.1	12.3
774	37299	9.36	1.2	8.8	12.9
775	37300	0.63	0.7	6.6	10
776	37301	0.00	1.3	1	6.3
777	37302	0.00	1.2	-1.4	6.5
778	37303	0.00	1.5	-1.4	9.2
779	37304	0.97	0.5	-2	7.1
780	37305	1.45	0.8	2.3	7.3
781	37306	22.41	1.0	2.8	9.3
782	37307	4.27	1.5	3.8	10.4
783	37308	2.00	1.5	2	7.4
784	37309	5.57	1.6	3.6	12.2
785	37310	2.99	1.4	2.1	7.8
786	37311	13.95	1.1	2.5	6.3
787	37312	9.91	0.8	7.5	11.3
788	37313	4.69	2.0	8.5	12.3
789	37314	5.62	1.7	4.3	8.8
790	37315	13.34	0.7	1.6	6.2
791	37316	0.40	1.0	2.4	8.2
792	37317	0.00	1.3	-0.9	7.6
793	37318	0.14	0.8	1.1	8.2
794	37319	0.00	0.9	4.2	10.4
795	37320	0.00	0.7	2.2	8.5
796	37321	0.26	0.9	3.7	10.1
797	37322	0.00	2.0	7.6	13.2
798	37323	1.39	1.7	3.3	13.4
799	37324	0.00	1.7	7	12.3
800	37325	0.00	1.9	1.9	11.9
801	37326	0.16	2.2	6.2	13.5
802	37327	12.12	1.1	8.3	11.5
803	37328	10.04	0.7	4.3	8.9
804	37329	4.88	0.9	2.6	4.2
805	37330	2.37	1.2	3.4	12.1
806	37331	0.00	1.8	7.3	16.2
807	37332	6.36	1.2	9.6	12.3
808	37333	7.00	1.5	9.3	12.2
809	37334	9.96	1.5	8.1	11.5
810	37335	9.54	1.4	10	13.4
811	37336	0.23	1.2	9	12.8
812	37337	0.00	1.2	6.7	11.4
813	37338	0.00	1.3	2.8	9
814	37339	0.00	1.6	0.7	10.1
815	37340	0.00	1.6	1.8	9.7
816	37341	0.00	1.1	4.5	9.2
817	37342	0.00	2.3	2.6	10.8
818	37343	0.00	2.7	1.6	14.2
819	37344	0.00	2.7	3.8	15.1
820	37345	0.00	1.7	7.7	15.1
821	37346	0.29	2.2	7	14.7
822	37347	0.00	2.5	6.7	18.2
823	37348	0.00	3.0	8.8	19.8
824	37349	0.00	3.5	9.2	19.8
825	37350	0.00	3.5	8.1	18.7
826	37351	0.00	3.6	6.9	16.3
827	37352	0.00	3.4	3	11.2
828	37353	0.00	3.2	1.6	13.4
829	37354	0.00	3.2	3.2	14
830	37355	0.00	2.5	2.7	11.6
831	37356	0.00	3.0	3.5	12.8
832	37357	0.00	2.7	2.4	12.5
833	37358	0.00	2.1	3.3	12.1
834	37359	5.98	2.1	4.7	10.4
835	37360	3.03	1.5	4	9.4
836	37361	0.10	1.2	3.5	8.5
837	37362	0.00	1.4	6.3	10.9
838	37363	0.27	2.1	5.1	14.5
839	37364	0.00	2.2	7.9	13.6
840	37365	1.51	1.7	4.8	12.3
841	37366	0.00	2.0	3.4	15.5
842	37367	0.00	2.9	4.9	18.1
843	37368	0.00	3.1	9.6	20.6
844	37369	0.00	2.8	9.7	19
845	37370	0.00	3.1	8.9	20.2
846	37371	0.00	1.7	7.6	14.1
847	37372	6.10	1.3	6.2	10.8
848	37373	4.18	2.7	6.1	12.6
849	37374	0.74	2.8	7.6	15.3
850	37375	4.39	2.8	6.2	13.1
851	37376	4.31	2.3	7.9	14.7
852	37377	8.51	3.1	8.3	15.2
853	37378	0.68	1.5	6.9	11.5
854	37379	0.00	2.6	4.1	14.9
855	37380	0.00	1.5	6.4	9.7
856	37381	9.66	1.5	7.4	8.7
857	37382	4.11	1.6	8.2	13.8
858	37383	0.14	2.9	7.5	17.5
859	37384	0.00	2.9	9.9	19.2
860	37385	0.30	1.8	10.8	17.7
861	37386	0.32	1.3	10.4	11.4
862	37387	6.58	1.0	10.4	7.6
863	37388	0.75	1.5	10.4	7.6
864	37389	1.91	4.0	9.3	20.4
865	37390	5.65	3.1	10.6	17.2
866	37391	0.00	3.2	9.7	20
867	37392	0.00	4.5	10.9	24.1
868	37393	2.50	4.7	12.4	25.6
869	37394	0.00	3.0	13	20
870	37395	0.07	2.4	9.8	12.4
871	37396	0.00	1.1	0.5	0.5
872	37397	11.57	4.5	15	24
873	37398	0.67	2.6	13.8	20.5
874	37399	0.00	3.4	11.2	18.1
875	37400	3.13	2.1	9.6	13.8
876	37401	1.24	3.6	10.1	16.5
877	37402	0.46	3.3	10.9	16.6
878	37403	0.00	3.2	9.7	16.7
879	37404	0.65	3.2	8.4	17.2
880	37405	0.23	3.4	9	15.6
881	37406	0.00	3.0	8.2	17.6
882	37407	0.00	4.2	8.5	19.1
883	37408	0.00	3.5	8.5	12.7
884	37409	0.00	3.0	8.5	12.7
885	37410	3.49	3.7	14	24.4
886	37411	15.81	3.6	12.3	24
887	37412	2.48	2.8	14.3	21.5
888	37413	0.00	2.2	13	17.1
889	37414	0.00	2.0	11	15.6
890	37415	0.00	3.1	10.8	18.3
891	37416	3.77	3.4	10.8	19.6
892	37417	2.51	2.4	9.7	14.8
893	37418	4.75	3.0	11	17
894	37419	1.37	2.7	13	18.7
895	37420	0.20	2.1	12.5	16.8
896	37421	16.30	3.0	14.4	23.5
897	37422	3.40	3.1	14.6	20.2
898	37423	0.00	2.8	15.7	16.1
899	37424	0.00	5.2	17.2	31.1
900	37425	0.14	4.1	16.6	26.8
901	37426	5.46	3.3	12.1	21
902	37427	5.24	2.0	14.4	17.5
903	37428	0.00	3.8	13.6	22.7
904	37429	0.00	2.6	13.6	15.1
905	37430	0.00	3.4	13.6	15.1
906	37431	0.00	4.8	11.7	22
907	37432	0.00	5.1	10.6	24.9
908	37433	0.00	4.7	11.3	23.6
909	37434	0.00	3.9	11.8	21
910	37435	0.00	3.1	9.9	17.1
911	37436	0.00	2.5	9.9	11.4
912	37437	7.40	1.8	9.9	11.4
913	37438	15.90	2.1	12	15
914	37439	13.91	3.2	12	16.6
915	37440	16.58	2.3	11.8	17.5
916	37441	0.10	3.5	12	20.7
917	37442	0.33	2.8	13.3	19.7
918	37443	0.00	2.2	13.9	19.5
919	37444	0.00	3.0	13.2	21.2
920	37445	0.00	4.2	13.1	23.8
921	37446	4.10	3.1	16.1	24
922	37447	3.21	2.3	12.9	18.6
923	37448	2.22	2.6	11.9	19.5
924	37449	5.73	2.5	12.9	21.5
925	37450	5.84	1.8	13.8	16.9
926	37451	0.07	1.8	14.8	17.4
927	37452	0.00	2.1	14.6	20.1
928	37453	0.00	2.9	13.9	24.3
929	37454	0.00	2.5	14	21.4
930	37455	0.00	2.5	12.4	20.5
931	37456	0.00	2.3	10.1	20.4
932	37457	10.34	3.1	11.8	25.3
933	37458	0.00	2.3	12.8	18.9
934	37459	0.07	2.8	12	21.5
935	37460	1.38	2.3	13.6	19.8
936	37461	1.41	2.6	15.8	20.2
937	37462	0.00	2.5	13.8	22.1
938	37463	0.00	2.5	15.5	23.1
939	37464	0.00	2.8	14.8	27.8
940	37465	0.00	3.3	18.1	31
941	37466	0.00	3.3	17.9	31.7
942	37467	0.00	3.3	18	32
943	37468	2.70	2.4	18	23.1
944	37469	0.00	2.3	16.2	22.8
945	37470	3.04	3.0	13.8	23.5
946	37471	4.22	2.0	13.2	19.6
947	37472	14.20	2.0	12.4	19.9
948	37473	6.79	1.8	14.7	18.9
949	37474	23.37	1.7	15.2	19.7
950	37475	1.32	2.1	16.1	23
951	37476	2.08	2.1	13.2	22.7
952	37477	2.90	2.1	14.6	20.8
953	37478	0.00	2.2	12.8	22
954	37479	3.14	2.4	13.5	23.3
955	37480	0.00	2.2	14.8	21.9
956	37481	0.00	2.6	13.3	25.5
957	37482	0.00	2.4	14.7	26.8
958	37483	0.00	2.6	16.2	28.5
959	37484	0.00	2.4	16.4	29.7
960	37485	0.00	2.7	15.6	29.8
961	37486	14.70	3.3	18.7	30.1
962	37487	24.87	2.2	18.7	27.8
963	37488	16.20	1.6	15.5	22
964	37489	0.13	1.7	15.6	19.1
965	37490	0.10	1.8	12.4	19.9
966	37491	16.78	2.5	10.9	21.6
967	37492	1.57	2.1	14.9	19.8
968	37493	0.00	2.5	12.2	22.1
969	37494	1.14	2.4	14	21.8
970	37495	0.03	1.8	17.9	22.3
971	37496	0.00	1.8	17.8	21.9
972	37497	0.07	2.5	15.5	23.9
973	37498	0.00	1.8	14.6	22
974	37499	0.34	2.2	13.2	19.1
975	37500	0.00	2.0	9.4	19.5
976	37501	0.00	3.5	11.1	21.9
977	37502	0.00	3.6	11.5	22.6
978	37503	0.00	2.0	8.7	22.7
979	37504	0.00	2.2	12.1	22.6
980	37505	0.00	2.4	13	21.5
981	37506	13.75	2.0	15.7	20.8
982	37507	8.23	1.8	15	21
983	37508	6.44	2.1	14.7	21
984	37509	0.14	1.9	11.8	20.3
985	37510	2.21	1.1	11.8	15.7
986	37511	0.07	2.1	12.5	21.9
987	37512	0.00	3.2	11.4	22.3
988	37513	0.14	1.7	13.2	19.3
989	37514	0.00	2.2	13.5	20.8
990	37515	0.00	1.4	8.8	18.4
991	37516	0.00	1.3	11.1	19.1
992	37517	0.00	1.6	13	18.7
993	37518	0.00	1.7	9.3	18.3
994	37519	0.00	1.2	10.8	17.5
995	37520	0.38	1.1	11.8	17
996	37521	4.16	1.4	11.3	16.5
997	37522	0.00	2.2	10.1	16.2
998	37523	1.12	3.0	7	16
999	37524	10.14	1.1	6.3	16.2
1000	37525	4.67	1.2	11.1	16.2
1001	37526	0.59	1.1	11	15.9
1002	37527	0.00	0.8	7.3	15.4
1003	37528	0.00	1.9	7.9	19.3
1004	37529	0.00	1.8	7.1	20.3
1005	37530	0.00	1.3	8.5	19.1
1006	37531	0.14	1.6	12.7	20
1007	37532	6.18	0.9	13.3	17.6
1008	37533	0.14	1.3	10.4	17.5
1009	37534	8.56	1.1	9.1	16
1010	37535	0.34	1.6	8.7	15.8
1011	37536	0.14	0.9	3.5	13.8
1012	37537	0.00	0.9	7.7	11.6
1013	37538	0.00	1.5	3	14.2
1014	37539	0.00	1.6	7.6	14.5
1015	37540	0.00	1.0	4.4	10.8
1016	37541	4.14	0.7	7.5	9.4
1017	37542	0.67	0.8	6.4	12.9
1018	37543	6.83	1.2	9.9	12.5
1019	37544	0.54	1.3	9.3	16.2
1020	37545	4.16	1.5	10.6	14.9
1021	37546	0.38	1.0	6.7	12.1
1022	37547	7.36	0.9	5.2	11.4
1023	37548	0.07	1.0	4.8	10.5
1024	37549	2.06	1.0	3.5	10.4
1025	37550	2.33	1.0	7.7	15.7
1026	37551	5.96	1.1	12.8	16.4
1027	37552	0.20	1.7	7.3	14.6
1028	37553	0.13	1.1	5	11.9
1029	37554	4.58	1.0	10	13.7
1030	37555	20.11	2.5	10.7	14.6
1031	37556	2.62	2.3	10.1	15.6
1032	37557	0.00	1.3	6.7	12.6
1033	37558	0.23	1.0	7.1	11.9
1034	37559	5.06	0.6	10.4	12.6
1035	37560	0.00	0.7	9.5	14
1036	37561	4.78	0.8	9.5	15.1
1037	37562	16.45	0.8	11.6	15.7
1038	37563	0.40	1.3	8.7	15.3
1039	37564	5.02	0.7	6.9	13.1
1040	37565	0.23	0.6	5.5	13.6
1041	37566	16.98	0.8	7.9	11.5
1042	37567	2.47	0.8	5	10.1
1043	37568	17.13	0.5	4.1	10.4
1044	37569	0.44	0.7	6.6	12.4
1045	37570	12.21	0.4	5.6	12.5
1046	37571	0.20	0.7	7.9	13.8
1047	37572	16.10	0.7	8.4	11.7
1048	37573	3.39	0.8	8.9	11.4
1049	37574	0.07	1.5	8.4	12.7
1050	37575	0.00	0.5	6.1	11.6
1051	37576	0.00	0.2	4.2	8.6
1052	37577	0.14	0.4	5.7	10.5
1053	37578	0.00	0.2	5.3	7.4
1054	37579	0.07	0.3	4.8	8.4
1055	37580	2.11	0.5	5.1	9.3
1056	37581	0.16	1.0	9	13.5
1057	37582	0.00	0.8	7.4	10.7
1058	37583	6.01	0.5	5.7	10.7
1059	37584	0.27	0.3	4.9	11.9
1060	37585	3.22	0.2	5	7.8
1061	37586	0.20	0.4	6.2	9.9
1062	37587	1.84	0.5	2.9	9.6
1063	37588	3.63	0.4	6.7	8.6
1064	37589	0.33	0.4	6.4	10.2
1065	37590	0.00	0.3	6.9	10.1
1066	37591	15.23	0.4	7.5	8.5
1067	37592	1.19	0.6	6.5	9.7
1068	37593	0.00	0.3	3.1	7.7
1069	37594	5.08	0.2	2.5	5.5
1070	37595	0.00	0.4	5.2	8.1
1071	37596	0.07	0.6	1.2	5.7
1072	37597	0.00	0.4	0.4	2.2
1073	37598	0.00	0.5	-1.2	0.3
1074	37599	0.00	0.6	-5.1	-0.9
1075	37600	0.00	0.7	-5.9	-1
1076	37601	0.00	0.5	-5.8	-0.4
1077	37602	0.10	0.4	-3.4	2.5
1078	37603	0.72	0.1	0.1	4.4
1079	37604	1.28	0.2	3.3	5.7
1080	37605	13.26	0.2	3.3	3.3
1081	37606	2.17	0.2	5.9	7.5
1082	37607	0.10	0.3	2.1	5.8
1083	37608	0.00	0.1	-1.7	2.6
1084	37609	0.00	0.3	-2.2	3
1085	37610	1.62	0.2	-1.9	3
1086	37611	15.43	0.1	3.3	6.6
1087	37612	4.40	0.4	7.3	12.1
1088	37613	0.85	0.3	8.5	10.4
1089	37614	0.91	0.5	9.6	12.2
1090	37615	6.58	0.3	8.8	11
1091	37616	7.46	0.8	8.2	12.6
1092	37617	9.81	0.5	10.2	12.9
1093	37618	3.65	0.4	7.7	10.1
1094	37619	21.26	0.6	7.1	12.8
1095	37620	20.11	0.5	7.5	12.9
1096	37621	1.20	0.3	1	6
1097	37622	13.65	0.5	0.8	11.8
1098	37623	17.68	0.7	8.1	12.6
1099	37624	2.01	0.5	4.8	9
1100	37625	0.00	0.8	-2.4	4.2
1101	37626	0.33	0.3	-4.4	-0.2
1102	37627	0.00	0.5	-1.4	1.5
1103	37628	0.00	0.5	-4.5	-1.1
1104	37629	0.00	0.4	-6.4	-2.7
1105	37630	0.07	0.6	-8.2	-2.4
1106	37631	0.06	0.4	-6.7	-1.2
1107	37632	0.00	0.2	-5.2	0.5
1108	37633	0.26	0.3	-5.9	1.5
1109	37634	0.32	0.4	-0.5	7.5
1110	37635	0.03	0.6	5.9	7.9
1111	37636	4.06	0.7	4.4	6.2
1112	37637	0.26	0.5	2	7.8
1113	37638	0.30	0.5	1.4	4.4
1114	37639	0.03	0.3	2.6	4.7
1115	37640	4.14	0.8	3.3	7.4
1116	37641	9.15	0.5	6	8.6
1117	37642	2.15	0.8	7	10.1
1118	37643	1.83	0.6	6.5	8.4
1119	37644	0.06	0.6	3.5	8.2
1120	37645	0.00	0.2	0.2	7.2
1121	37646	1.95	0.4	1.2	6.2
1122	37647	2.99	0.3	2.5	9.9
1123	37648	2.42	0.4	6.8	10.9
1124	37649	4.05	1.1	3.2	9.6
1125	37650	15.27	0.7	2.2	5.6
1126	37651	4.24	0.5	-0.4	2.9
1127	37652	4.00	0.4	-6.7	1.1
1128	37653	8.39	0.5	-6.9	1.2
1129	37654	1.98	0.3	0.1	4.7
1130	37655	0.00	1.0	0.6	6.9
1131	37656	1.44	0.7	0.1	4.1
1132	37657	6.66	0.6	1.1	3.4
1133	37658	2.59	0.6	0.6	4.8
1134	37659	2.10	0.5	2.3	6
1135	37660	0.06	0.3	5.9	7.1
1136	37661	0.06	0.6	5	8.4
1137	37662	0.00	0.6	2.9	7.8
1138	37663	0.00	0.7	-0.9	7
1139	37664	0.00	0.3	-2.4	1
1140	37665	0.00	0.6	-4.2	2
1141	37666	0.00	0.8	-4.7	3
1142	37667	0.00	0.7	-3	2.2
1143	37668	0.00	0.9	-2.6	1.3
1144	37669	0.00	1.1	-4.9	2.9
1145	37670	0.00	1.1	-5.3	4.4
1146	37671	0.00	1.5	-3.3	6.7
1147	37672	0.00	1.1	-1.7	9
1148	37673	0.00	0.8	-1.6	10.3
1149	37674	0.00	1.1	-0.1	8.7
1150	37675	0.00	1.4	2.9	12.2
1151	37676	0.00	1.8	5.9	13.9
1152	37677	0.00	1.8	1.2	14.4
1153	37678	0.00	1.4	2.7	11.8
1154	37679	0.00	2.2	8.1	15.4
1155	37680	5.34	1.1	6	11.3
1156	37681	3.96	0.8	6.7	11.6
1157	37682	10.65	0.6	4.2	10.1
1158	37683	0.07	0.6	1.6	8.2
1159	37684	0.63	1.0	5	9.4
1160	37685	0.84	0.9	8.8	13.1
1161	37686	0.46	1.0	5	11.1
1162	37687	2.40	1.3	2.5	10.9
1163	37688	0.26	1.6	5.8	10.4
1164	37689	0.00	1.7	7.5	13.2
1165	37690	2.77	1.6	8.8	13
1166	37691	7.87	1.2	8.7	11.6
1167	37692	0.50	1.0	5.9	9.5
1168	37693	0.00	1.5	3.6	9.1
1169	37694	0.00	2.1	1.1	10.2
1170	37695	0.00	2.1	0.7	10.6
1171	37696	0.00	2.1	0.6	13.3
1172	37697	0.00	2.0	0.6	13.9
1173	37698	0.00	1.8	1	12
1174	37699	0.00	1.8	1.5	14.1
1175	37700	0.00	1.1	2.7	11
1176	37701	0.00	1.6	3.4	11.6
1177	37702	0.00	2.5	1.1	13.9
1178	37703	0.00	2.5	2.1	17.8
1179	37704	0.00	2.7	7.5	19.8
1180	37705	0.14	1.3	9	16.6
1181	37706	0.00	2.0	6.3	17.5
1182	37707	0.00	2.8	4.9	18.6
1183	37708	0.10	2.2	4.7	20
1184	37709	1.82	1.4	11.4	16.8
1185	37710	0.00	1.8	5.7	16.1
1186	37711	0.00	2.0	3.7	12.5
1187	37712	5.09	2.2	1.9	13.3
1188	37713	4.19	1.4	4.5	8
1189	37714	0.38	1.6	2.4	8.4
1190	37715	0.00	1.2	0.6	11.3
1191	37716	0.00	1.9	6.4	11.1
1192	37717	0.00	1.7	3.8	8.6
1193	37718	0.00	2.4	-1	6.9
1194	37719	0.00	2.4	-2	7.7
1195	37720	0.24	2.1	-0.5	7.2
1196	37721	0.06	1.4	0.5	6.6
1197	37722	0.00	1.8	-0.6	9.2
1198	37723	0.00	2.1	0.5	14.3
1199	37724	0.00	3.5	6.4	18.9
1200	37725	0.00	4.4	9.5	21.9
1201	37726	0.00	4.8	10.4	24.4
1202	37727	0.00	5.3	13.8	23.9
1203	37728	0.00	5.5	10	23.1
1204	37729	0.00	4.7	9.1	19.5
1205	37730	0.00	2.4	4.4	11.3
1206	37731	0.00	2.3	4.6	14.5
1207	37732	0.00	2.9	11	19.9
1208	37733	0.00	2.3	7.4	17.3
1209	37734	0.00	3.6	5.9	17.9
1210	37735	0.03	2.6	7	22.4
1211	37736	4.74	2.3	9.1	20.8
1212	37737	22.38	1.7	11.1	14.6
1213	37738	1.18	1.9	10.4	14
1214	37739	1.13	3.0	11.4	21.5
1215	37740	0.51	2.8	10.8	18.2
1216	37741	5.06	2.0	10.2	14.8
1217	37742	3.77	2.7	9.3	15.7
1218	37743	2.87	2.8	9.7	18.3
1219	37744	0.00	2.9	9.5	15.6
1220	37745	0.90	3.8	8.9	23.5
1221	37746	5.66	2.4	12.2	20
1222	37747	0.00	2.0	10.2	14.9
1223	37748	0.00	2.3	4.9	19
1224	37749	0.48	2.6	7.9	19
1225	37750	0.22	2.0	10.9	15.4
1226	37751	0.00	2.4	6.4	17.4
1227	37752	5.75	2.5	8.9	18
1228	37753	12.71	2.1	8.6	13.7
1229	37754	4.85	2.3	6.6	13.6
1230	37755	1.73	2.1	6	12.6
1231	37756	0.07	2.2	5.5	14
1232	37757	0.20	2.4	5.3	17.3
1233	37758	6.23	2.7	12	17.7
1234	37759	3.10	2.5	11.9	17.5
1235	37760	15.27	2.1	11.4	14.2
1236	37761	0.84	2.7	8.9	14
1237	37762	9.78	2.2	10.4	14.9
1238	37763	0.07	2.0	11.6	16.2
1239	37764	1.04	1.8	11.7	14.1
1240	37765	2.99	1.7	10.9	14.5
1241	37766	0.41	2.6	10.2	16.1
1242	37767	0.07	2.4	8.4	19.9
1243	37768	0.00	2.6	9.6	21
1244	37769	0.00	2.9	10.1	24
1245	37770	0.00	3.3	13.8	25.5
1246	37771	0.00	3.1	13.6	26.6
1247	37772	0.00	2.7	12.6	26
1248	37773	34.92	3.1	15.9	28.2
1249	37774	7.75	2.4	16.8	21.4
1250	37775	2.22	2.5	15.3	22.3
1251	37776	0.07	3.1	17.4	25.7
1252	37777	0.00	3.0	14.2	21.2
1253	37778	0.00	3.0	11.9	24.5
1254	37779	0.00	3.4	14.6	26.5
1255	37780	17.45	3.3	13.9	22.6
1256	37781	0.00	2.8	10.6	20.5
1257	37782	0.20	3.1	15.1	23.8
1258	37783	0.00	3.2	14.3	22.2
1259	37784	0.00	2.9	13.9	24.9
1260	37785	0.00	3.0	11.7	24.7
1261	37786	9.27	2.5	13.3	20.9
1262	37787	0.00	3.0	12.9	23.5
1263	37788	0.00	2.8	10.9	24.8
1264	37789	3.17	2.8	14.8	24.1
1265	37790	0.00	3.4	13.7	22.2
1266	37791	0.00	2.3	11.4	19.1
1267	37792	0.00	3.4	11.4	20.4
1268	37793	0.10	2.6	10.2	22.5
1269	37794	3.05	3.3	13.4	25.9
1270	37795	0.00	2.9	16.5	22.9
1271	37796	0.00	3.0	12.4	21.7
1272	37797	0.00	3.1	10.1	23.9
1273	37798	0.00	3.7	13.9	26.3
1274	37799	0.00	3.2	16.1	22.1
1275	37800	0.00	3.3	14.9	22.8
1276	37801	3.19	3.1	11.1	26.1
1277	37802	12.77	2.5	15.9	20.4
1278	37803	16.05	2.8	13.8	20.1
1279	37804	6.42	2.3	14.4	17.5
1280	37805	5.70	2.0	13.3	17.2
1281	37806	0.06	2.2	14.1	18.5
1282	37807	0.00	2.9	13.7	19.4
1283	37808	0.00	2.1	12.2	20.3
1284	37809	0.00	2.7	14.4	22.4
1285	37810	0.00	2.8	12	22.7
1286	37811	0.00	2.8	14.1	24.5
1287	37812	0.00	4.6	13.4	26.9
1288	37813	0.00	3.0	15.1	24
1289	37814	0.00	2.5	11.6	22.3
1290	37815	0.00	5.1	11.6	25.6
1291	37816	0.00	6.0	14.9	28.9
1292	37817	0.00	6.2	16.1	31.7
1293	37818	2.30	3.5	16	29.8
1294	37819	0.41	2.8	16.8	21.2
1295	37820	0.07	3.9	15.9	26.8
1296	37821	0.59	5.8	14.6	31.2
1297	37822	0.00	3.1	12.6	25.5
1298	37823	0.00	3.3	15.1	25.8
1299	37824	0.07	3.3	14.5	24.6
1300	37825	0.10	2.8	14.5	24.6
1301	37826	2.91	3.1	16.8	22.7
1302	37827	1.49	3.2	13.8	23.2
1303	37828	9.44	2.7	15.1	22.7
1304	37829	0.19	2.9	17	21.6
1305	37830	0.14	3.0	12.3	22.6
1306	37831	17.46	3.3	14.7	25.7
1307	37832	0.00	2.8	16.9	22.4
1308	37833	0.00	2.5	13.3	23.4
1309	37834	0.00	4.6	14.6	27.2
1310	37835	0.00	4.2	16.5	26.5
1311	37836	0.00	2.8	15	29.4
1312	37837	0.00	4.6	16.1	30.2
1313	37838	0.00	5.2	16.3	31.6
1314	37839	1.22	3.8	18.1	34.6
1315	37840	0.00	3.0	20.2	31.6
1316	37841	0.00	2.5	18.1	27
1317	37842	0.00	2.9	16.9	29.7
1318	37843	0.00	4.3	17.2	34.5
1319	37844	0.00	3.9	18.5	32.7
1320	37845	0.00	5.2	21.9	34
1321	37846	0.34	2.9	18.2	28.5
1322	37847	0.00	3.1	14.8	22.4
1323	37848	0.00	3.0	10.8	23.4
1324	37849	0.00	3.1	12.1	23.2
1325	37850	0.64	2.4	16.1	21.2
1326	37851	0.33	2.5	13.8	24.1
1327	37852	0.00	2.8	15.6	23
1328	37853	0.00	2.4	12.4	23.4
1329	37854	0.00	2.8	11.5	22.6
1330	37855	0.00	2.5	13.4	22.9
1331	37856	0.00	2.4	17.1	24.5
1332	37857	0.00	2.7	13.2	22.5
1333	37858	0.00	3.1	16	23.1
1334	37859	0.00	2.7	12	23.9
1335	37860	0.00	2.3	12.4	21.4
1336	37861	33.56	1.8	10.6	18.9
